at_time(sec), nonNLP_percentage, insect_percentage, poison_percentage, insecticide_percentage
152.699, 0.562, 0.562, 0.438, 0
152.81, 0.564, 0.564, 0.436, 0
152.921, 0.564, 0.564, 0.436, 0
153.031, 0.564, 0.564, 0.436, 0
153.14, 0.566, 0.566, 0.434, 0
153.257, 0.568, 0.568, 0.432, 0
153.37, 0.568, 0.568, 0.432, 0
153.481, 0.568, 0.568, 0.432, 0
153.592, 0.568, 0.568, 0.432, 0
153.705, 0.568, 0.568, 0.432, 0
153.814, 0.568, 0.568, 0.432, 0
153.926, 0.568, 0.568, 0.432, 0
154.039, 0.568, 0.568, 0.432, 0
154.15, 0.57, 0.57, 0.43, 0
154.262, 0.55, 0.55, 0.45, 0
154.372, 0.536, 0.536, 0.464, 0
154.482, 0.528, 0.528, 0.472, 0
154.596, 0.522, 0.522, 0.478, 0
154.709, 0.522, 0.522, 0.478, 0
154.82, 0.522, 0.522, 0.478, 0
154.931, 0.522, 0.522, 0.478, 0
155.055, 0.522, 0.522, 0.478, 0
155.179, 0.522, 0.522, 0.478, 0
155.3, 0.522, 0.522, 0.478, 0
155.422, 0.522, 0.522, 0.478, 0
155.544, 0.522, 0.522, 0.478, 0
155.666, 0.524, 0.524, 0.476, 0
155.787, 0.524, 0.524, 0.476, 0
155.911, 0.524, 0.524, 0.476, 0
156.035, 0.512, 0.512, 0.488, 0
156.155, 0.502, 0.502, 0.498, 0
156.276, 0.502, 0.502, 0.498, 0
156.396, 0.502, 0.502, 0.498, 0
156.516, 0.502, 0.502, 0.498, 0
156.581, 0.502, 0.502, 0.498, 0
156.704, 0.502, 0.502, 0.498, 0
156.826, 0.502, 0.502, 0.498, 0
156.948, 0.502, 0.502, 0.498, 0
157.07, 0.502, 0.502, 0.498, 0
157.193, 0.502, 0.502, 0.498, 0
157.314, 0.502, 0.502, 0.498, 0
157.436, 0.502, 0.502, 0.498, 0
157.559, 0.504, 0.504, 0.496, 0
157.68, 0.506, 0.506, 0.494, 0
157.803, 0.486, 0.486, 0.514, 0
157.923, 0.468, 0.468, 0.532, 0
158.044, 0.468, 0.468, 0.532, 0
158.164, 0.468, 0.468, 0.532, 0
158.284, 0.468, 0.468, 0.532, 0
158.408, 0.468, 0.468, 0.532, 0
158.532, 0.468, 0.468, 0.532, 0
158.654, 0.468, 0.468, 0.532, 0
158.777, 0.468, 0.468, 0.532, 0
158.9, 0.468, 0.468, 0.532, 0
159.022, 0.468, 0.468, 0.532, 0
159.146, 0.47, 0.47, 0.53, 0
159.267, 0.47, 0.47, 0.53, 0
159.39, 0.47, 0.47, 0.53, 0
159.51, 0.46, 0.46, 0.54, 0
159.63, 0.454, 0.454, 0.546, 0
159.75, 0.456, 0.456, 0.544, 0
159.869, 0.46, 0.46, 0.54, 0
159.99, 0.462, 0.462, 0.538, 0
160.121, 0.462, 0.462, 0.538, 0
160.232, 0.462, 0.462, 0.538, 0
160.357, 0.464, 0.464, 0.536, 0
160.478, 0.464, 0.464, 0.536, 0
160.602, 0.464, 0.464, 0.536, 0
160.726, 0.466, 0.466, 0.534, 0
160.849, 0.466, 0.466, 0.534, 0
160.971, 0.468, 0.468, 0.532, 0
161.093, 0.468, 0.468, 0.532, 0
161.218, 0.47, 0.47, 0.53, 0
161.342, 0.472, 0.472, 0.528, 0
161.464, 0.458, 0.458, 0.542, 0
161.585, 0.454, 0.454, 0.546, 0
161.695, 0.454, 0.454, 0.546, 0
161.808, 0.456, 0.456, 0.544, 0
161.917, 0.456, 0.456, 0.544, 0
161.976, 0.46, 0.46, 0.54, 0
162.093, 0.464, 0.464, 0.536, 0
162.207, 0.466, 0.466, 0.534, 0
162.323, 0.47, 0.47, 0.53, 0
162.439, 0.47, 0.47, 0.53, 0
162.554, 0.47, 0.47, 0.53, 0
162.665, 0.47, 0.47, 0.53, 0
162.79, 0.47, 0.47, 0.53, 0
162.908, 0.47, 0.47, 0.53, 0
163.023, 0.47, 0.47, 0.53, 0
163.133, 0.468, 0.468, 0.532, 0
163.243, 0.456, 0.456, 0.544, 0
163.352, 0.45, 0.45, 0.55, 0
163.463, 0.45, 0.45, 0.55, 0
163.575, 0.448, 0.448, 0.552, 0
163.696, 0.448, 0.448, 0.552, 0
163.809, 0.448, 0.448, 0.552, 0
163.932, 0.448, 0.448, 0.552, 0
164.056, 0.448, 0.448, 0.552, 0
164.178, 0.448, 0.448, 0.552, 0
164.301, 0.448, 0.448, 0.552, 0
164.423, 0.45, 0.45, 0.55, 0
164.545, 0.452, 0.452, 0.548, 0
164.67, 0.452, 0.452, 0.548, 0
164.79, 0.454, 0.454, 0.546, 0
164.912, 0.44, 0.44, 0.56, 0
165.033, 0.426, 0.426, 0.574, 0
165.153, 0.432, 0.432, 0.568, 0
165.275, 0.432, 0.432, 0.568, 0
165.393, 0.432, 0.432, 0.568, 0
165.513, 0.432, 0.432, 0.568, 0
165.637, 0.432, 0.432, 0.568, 0
165.76, 0.432, 0.432, 0.568, 0
165.884, 0.432, 0.432, 0.568, 0
166.007, 0.432, 0.432, 0.568, 0
166.129, 0.432, 0.432, 0.568, 0
166.25, 0.432, 0.432, 0.568, 0
166.372, 0.432, 0.432, 0.568, 0
166.497, 0.432, 0.432, 0.568, 0
166.618, 0.426, 0.426, 0.574, 0
166.739, 0.41, 0.41, 0.59, 0
166.86, 0.41, 0.41, 0.59, 0
166.981, 0.412, 0.412, 0.588, 0
167.104, 0.412, 0.412, 0.588, 0
167.224, 0.412, 0.412, 0.588, 0
167.342, 0.412, 0.412, 0.588, 0
167.458, 0.412, 0.412, 0.588, 0
167.576, 0.412, 0.412, 0.588, 0
167.693, 0.412, 0.412, 0.588, 0
167.81, 0.412, 0.412, 0.588, 0
167.926, 0.412, 0.412, 0.588, 0
168.042, 0.412, 0.412, 0.588, 0
168.158, 0.412, 0.412, 0.588, 0
168.273, 0.412, 0.412, 0.588, 0
168.385, 0.412, 0.412, 0.588, 0
168.498, 0.42, 0.42, 0.58, 0
168.608, 0.424, 0.424, 0.576, 0
168.721, 0.418, 0.418, 0.582, 0
168.841, 0.416, 0.416, 0.584, 0
168.962, 0.41, 0.41, 0.59, 0
169.083, 0.408, 0.408, 0.592, 0
169.208, 0.406, 0.406, 0.594, 0
169.338, 0.402, 0.402, 0.598, 0
169.463, 0.402, 0.402, 0.598, 0
169.589, 0.404, 0.404, 0.596, 0
169.721, 0.406, 0.406, 0.594, 0
169.844, 0.408, 0.408, 0.592, 0
169.967, 0.41, 0.41, 0.59, 0
170.09, 0.412, 0.412, 0.588, 0
170.213, 0.416, 0.416, 0.584, 0
170.335, 0.418, 0.418, 0.582, 0
170.46, 0.42, 0.42, 0.58, 0
170.583, 0.42, 0.42, 0.58, 0
170.707, 0.422, 0.422, 0.578, 0
170.828, 0.426, 0.426, 0.574, 0
170.956, 0.43, 0.43, 0.57, 0
171.082, 0.43, 0.43, 0.57, 0
171.207, 0.434, 0.434, 0.566, 0
171.331, 0.434, 0.434, 0.566, 0
171.456, 0.434, 0.434, 0.566, 0
171.58, 0.434, 0.434, 0.566, 0
171.703, 0.436, 0.436, 0.564, 0
171.83, 0.436, 0.436, 0.564, 0
171.956, 0.436, 0.436, 0.564, 0
172.08, 0.432, 0.432, 0.568, 0
172.201, 0.418, 0.418, 0.582, 0
172.322, 0.408, 0.408, 0.592, 0
172.444, 0.404, 0.404, 0.596, 0
172.565, 0.402, 0.402, 0.598, 0
172.689, 0.402, 0.402, 0.598, 0
172.811, 0.402, 0.402, 0.598, 0
172.929, 0.404, 0.404, 0.596, 0
173.053, 0.406, 0.406, 0.594, 0
173.177, 0.406, 0.406, 0.594, 0
173.301, 0.406, 0.406, 0.594, 0
173.424, 0.406, 0.406, 0.594, 0
173.548, 0.406, 0.406, 0.594, 0
173.671, 0.406, 0.406, 0.594, 0
173.799, 0.406, 0.406, 0.594, 0
173.825, 0.406, 0.406, 0.594, 0
173.946, 0.406, 0.406, 0.594, 0
174.07, 0.392, 0.392, 0.608, 0
174.192, 0.374, 0.374, 0.626, 0
174.313, 0.372, 0.372, 0.628, 0
174.434, 0.374, 0.374, 0.626, 0
174.555, 0.374, 0.374, 0.626, 0
174.678, 0.374, 0.374, 0.626, 0
174.797, 0.374, 0.374, 0.626, 0
174.924, 0.374, 0.374, 0.626, 0
175.048, 0.374, 0.374, 0.626, 0
175.172, 0.374, 0.374, 0.626, 0
175.295, 0.374, 0.374, 0.626, 0
175.419, 0.374, 0.374, 0.626, 0
175.541, 0.374, 0.374, 0.626, 0
175.663, 0.374, 0.374, 0.626, 0
175.784, 0.374, 0.374, 0.626, 0
175.909, 0.374, 0.374, 0.626, 0
176.034, 0.362, 0.362, 0.638, 0
176.155, 0.36, 0.36, 0.64, 0
176.277, 0.36, 0.36, 0.64, 0
176.404, 0.36, 0.36, 0.64, 0
176.529, 0.36, 0.36, 0.64, 0
176.653, 0.36, 0.36, 0.64, 0
176.776, 0.36, 0.36, 0.64, 0
176.9, 0.362, 0.362, 0.638, 0
177.024, 0.362, 0.362, 0.638, 0
177.147, 0.362, 0.362, 0.638, 0
177.271, 0.364, 0.364, 0.636, 0
177.396, 0.364, 0.364, 0.636, 0
177.519, 0.356, 0.356, 0.644, 0
177.641, 0.344, 0.344, 0.656, 0
177.762, 0.346, 0.346, 0.654, 0
177.885, 0.346, 0.346, 0.654, 0
178.008, 0.346, 0.346, 0.654, 0
178.131, 0.346, 0.346, 0.654, 0
178.254, 0.346, 0.346, 0.654, 0
178.377, 0.346, 0.346, 0.654, 0
178.5, 0.346, 0.346, 0.654, 0
178.622, 0.346, 0.346, 0.654, 0
178.745, 0.346, 0.346, 0.654, 0
178.868, 0.346, 0.346, 0.654, 0
178.991, 0.35, 0.35, 0.65, 0
179.114, 0.354, 0.354, 0.646, 0
179.236, 0.36, 0.36, 0.64, 0
179.36, 0.36, 0.36, 0.64, 0
179.482, 0.36, 0.36, 0.64, 0
179.606, 0.36, 0.36, 0.64, 0
179.728, 0.36, 0.36, 0.64, 0
179.851, 0.36, 0.36, 0.64, 0
179.974, 0.362, 0.362, 0.638, 0
180.097, 0.37, 0.37, 0.63, 0
180.22, 0.374, 0.374, 0.626, 0
180.343, 0.376, 0.376, 0.624, 0
180.466, 0.382, 0.382, 0.618, 0
180.589, 0.388, 0.388, 0.612, 0
180.713, 0.39, 0.39, 0.61, 0
180.836, 0.396, 0.396, 0.604, 0
180.959, 0.398, 0.398, 0.602, 0
181.083, 0.398, 0.398, 0.602, 0
181.206, 0.4, 0.4, 0.6, 0
181.33, 0.4, 0.4, 0.6, 0
181.454, 0.4, 0.4, 0.6, 0
181.578, 0.406, 0.406, 0.594, 0
181.701, 0.408, 0.408, 0.592, 0
181.824, 0.41, 0.41, 0.59, 0
181.947, 0.412, 0.412, 0.588, 0
182.071, 0.414, 0.414, 0.586, 0
182.195, 0.414, 0.414, 0.586, 0
182.314, 0.414, 0.414, 0.586, 0
182.437, 0.416, 0.416, 0.584, 0
182.561, 0.422, 0.422, 0.578, 0
182.686, 0.422, 0.422, 0.578, 0
182.809, 0.424, 0.424, 0.576, 0
182.933, 0.424, 0.424, 0.576, 0
183.058, 0.428, 0.428, 0.572, 0
183.176, 0.432, 0.432, 0.568, 0
183.303, 0.438, 0.438, 0.562, 0
183.429, 0.44, 0.44, 0.56, 0
183.554, 0.44, 0.44, 0.56, 0
183.679, 0.442, 0.442, 0.558, 0
183.803, 0.442, 0.442, 0.558, 0
183.867, 0.446, 0.446, 0.554, 0
183.993, 0.446, 0.446, 0.554, 0
184.118, 0.448, 0.448, 0.552, 0
184.246, 0.446, 0.446, 0.554, 0
184.369, 0.426, 0.426, 0.574, 0
184.491, 0.41, 0.41, 0.59, 0
184.613, 0.4, 0.4, 0.6, 0
184.735, 0.394, 0.394, 0.606, 0
184.857, 0.394, 0.394, 0.606, 0
184.979, 0.392, 0.392, 0.608, 0
185.106, 0.392, 0.392, 0.608, 0
185.226, 0.392, 0.392, 0.608, 0
185.354, 0.394, 0.394, 0.606, 0
185.479, 0.394, 0.394, 0.606, 0
185.603, 0.394, 0.394, 0.606, 0
185.727, 0.394, 0.394, 0.606, 0
185.85, 0.392, 0.392, 0.608, 0
185.978, 0.396, 0.396, 0.604, 0
186.105, 0.398, 0.398, 0.602, 0
186.231, 0.4, 0.4, 0.6, 0
186.353, 0.392, 0.392, 0.608, 0
186.476, 0.394, 0.394, 0.606, 0
186.603, 0.394, 0.394, 0.606, 0
186.727, 0.396, 0.396, 0.604, 0
186.858, 0.396, 0.396, 0.604, 0
186.982, 0.396, 0.396, 0.604, 0
187.107, 0.398, 0.398, 0.602, 0
187.232, 0.396, 0.396, 0.604, 0
187.356, 0.4, 0.4, 0.6, 0
187.484, 0.4, 0.4, 0.6, 0
187.61, 0.4, 0.4, 0.6, 0
187.732, 0.4, 0.4, 0.6, 0
187.857, 0.386, 0.386, 0.614, 0
187.979, 0.378, 0.378, 0.622, 0
188.101, 0.38, 0.38, 0.62, 0
188.224, 0.382, 0.382, 0.618, 0
188.348, 0.382, 0.382, 0.618, 0
188.478, 0.384, 0.384, 0.616, 0
188.606, 0.384, 0.384, 0.616, 0
188.731, 0.384, 0.384, 0.616, 0
188.856, 0.384, 0.384, 0.616, 0
188.981, 0.384, 0.384, 0.616, 0
189.105, 0.384, 0.384, 0.616, 0
189.229, 0.388, 0.388, 0.612, 0
189.351, 0.39, 0.39, 0.61, 0
189.479, 0.394, 0.394, 0.606, 0
189.605, 0.4, 0.4, 0.6, 0
189.727, 0.406, 0.406, 0.594, 0
189.857, 0.402, 0.402, 0.598, 0
189.979, 0.394, 0.394, 0.606, 0
190.102, 0.388, 0.388, 0.612, 0
190.224, 0.386, 0.386, 0.614, 0
190.346, 0.386, 0.386, 0.614, 0
190.468, 0.386, 0.386, 0.614, 0
190.59, 0.386, 0.386, 0.614, 0
190.714, 0.382, 0.382, 0.618, 0
190.837, 0.382, 0.382, 0.618, 0
190.963, 0.384, 0.384, 0.616, 0
191.084, 0.39, 0.39, 0.61, 0
191.205, 0.394, 0.394, 0.606, 0
191.323, 0.394, 0.394, 0.606, 0
191.438, 0.394, 0.394, 0.606, 0
191.552, 0.394, 0.394, 0.606, 0
191.666, 0.394, 0.394, 0.606, 0
191.787, 0.394, 0.394, 0.606, 0
191.903, 0.394, 0.394, 0.606, 0
192.019, 0.4, 0.4, 0.6, 0
192.13, 0.398, 0.398, 0.602, 0
192.252, 0.4, 0.4, 0.6, 0
192.371, 0.402, 0.402, 0.598, 0
192.488, 0.41, 0.41, 0.59, 0
192.607, 0.408, 0.408, 0.592, 0
192.718, 0.398, 0.398, 0.602, 0
192.829, 0.396, 0.396, 0.604, 0
192.941, 0.396, 0.396, 0.604, 0
193.051, 0.394, 0.394, 0.606, 0
193.164, 0.394, 0.394, 0.606, 0
193.277, 0.394, 0.394, 0.606, 0
193.391, 0.394, 0.394, 0.606, 0
193.505, 0.394, 0.394, 0.606, 0
193.618, 0.394, 0.394, 0.606, 0
193.732, 0.396, 0.396, 0.604, 0
193.85, 0.396, 0.396, 0.604, 0
193.963, 0.402, 0.402, 0.598, 0
194.075, 0.402, 0.402, 0.598, 0
194.186, 0.406, 0.406, 0.594, 0
194.299, 0.41, 0.41, 0.59, 0
194.413, 0.412, 0.412, 0.588, 0
194.524, 0.414, 0.414, 0.586, 0
194.634, 0.408, 0.408, 0.592, 0
194.745, 0.404, 0.404, 0.596, 0
194.857, 0.406, 0.406, 0.594, 0
194.924, 0.406, 0.406, 0.594, 0
195.037, 0.408, 0.408, 0.592, 0
195.157, 0.408, 0.408, 0.592, 0
195.277, 0.408, 0.408, 0.592, 0
195.402, 0.408, 0.408, 0.592, 0
195.524, 0.41, 0.41, 0.59, 0
195.649, 0.412, 0.412, 0.588, 0
195.773, 0.412, 0.412, 0.588, 0
195.896, 0.412, 0.412, 0.588, 0
196.024, 0.416, 0.416, 0.584, 0
196.153, 0.416, 0.416, 0.584, 0
196.273, 0.414, 0.414, 0.586, 0
196.404, 0.404, 0.404, 0.596, 0
196.527, 0.402, 0.402, 0.598, 0
196.654, 0.402, 0.402, 0.598, 0
196.774, 0.4, 0.4, 0.6, 0
196.89, 0.4, 0.4, 0.6, 0
197.006, 0.402, 0.402, 0.598, 0
197.122, 0.402, 0.402, 0.598, 0
197.237, 0.402, 0.402, 0.598, 0
197.353, 0.4, 0.4, 0.6, 0
197.467, 0.402, 0.402, 0.598, 0
197.579, 0.404, 0.404, 0.596, 0
197.693, 0.402, 0.402, 0.598, 0
197.818, 0.402, 0.402, 0.598, 0
197.945, 0.402, 0.402, 0.598, 0
198.068, 0.39, 0.39, 0.61, 0
198.192, 0.394, 0.394, 0.606, 0
198.32, 0.394, 0.394, 0.606, 0
198.438, 0.4, 0.4, 0.6, 0
198.556, 0.402, 0.402, 0.598, 0
198.672, 0.402, 0.402, 0.598, 0
198.79, 0.402, 0.402, 0.598, 0
198.923, 0.404, 0.404, 0.596, 0
199.053, 0.406, 0.406, 0.594, 0
199.178, 0.412, 0.412, 0.588, 0
199.304, 0.428, 0.428, 0.572, 0
199.431, 0.434, 0.434, 0.566, 0
199.556, 0.448, 0.448, 0.552, 0
199.68, 0.45, 0.45, 0.55, 0
199.787, 0.448, 0.448, 0.552, 0
199.915, 0.448, 0.448, 0.552, 0
200.039, 0.448, 0.448, 0.552, 0
200.171, 0.442, 0.442, 0.558, 0
200.295, 0.426, 0.426, 0.574, 0
200.42, 0.416, 0.416, 0.584, 0
200.546, 0.406, 0.406, 0.594, 0
200.673, 0.396, 0.396, 0.604, 0
200.798, 0.4, 0.4, 0.6, 0
200.923, 0.41, 0.41, 0.59, 0
201.048, 0.404, 0.404, 0.596, 0
201.174, 0.406, 0.406, 0.594, 0
201.297, 0.406, 0.406, 0.594, 0
201.425, 0.412, 0.412, 0.588, 0
201.543, 0.412, 0.412, 0.588, 0
201.661, 0.416, 0.416, 0.584, 0
201.777, 0.418, 0.418, 0.582, 0
201.892, 0.422, 0.422, 0.578, 0
202.011, 0.422, 0.422, 0.578, 0
202.13, 0.422, 0.422, 0.578, 0
202.246, 0.422, 0.422, 0.578, 0
202.363, 0.422, 0.422, 0.578, 0
202.484, 0.426, 0.426, 0.574, 0
202.603, 0.426, 0.426, 0.574, 0
202.716, 0.428, 0.428, 0.572, 0
202.831, 0.43, 0.43, 0.57, 0
202.943, 0.414, 0.414, 0.586, 0
203.055, 0.416, 0.416, 0.584, 0
203.168, 0.414, 0.414, 0.586, 0
203.282, 0.414, 0.414, 0.586, 0
203.398, 0.414, 0.414, 0.586, 0
203.512, 0.414, 0.414, 0.586, 0
203.626, 0.414, 0.414, 0.586, 0
203.741, 0.414, 0.414, 0.586, 0
203.855, 0.416, 0.416, 0.584, 0
203.969, 0.416, 0.416, 0.584, 0
204.083, 0.416, 0.416, 0.584, 0
204.194, 0.416, 0.416, 0.584, 0
204.31, 0.416, 0.416, 0.584, 0
204.426, 0.416, 0.416, 0.584, 0
204.541, 0.418, 0.418, 0.582, 0
204.653, 0.402, 0.402, 0.598, 0
204.766, 0.398, 0.398, 0.602, 0
204.877, 0.396, 0.396, 0.604, 0
204.99, 0.398, 0.398, 0.602, 0
205.105, 0.398, 0.398, 0.602, 0
205.218, 0.4, 0.4, 0.6, 0
205.305, 0.4, 0.4, 0.6, 0
205.422, 0.4, 0.4, 0.6, 0
205.54, 0.4, 0.4, 0.6, 0
205.656, 0.4, 0.4, 0.6, 0
205.773, 0.4, 0.4, 0.6, 0
205.889, 0.402, 0.402, 0.598, 0
206.005, 0.402, 0.402, 0.598, 0
206.13, 0.402, 0.402, 0.598, 0
206.26, 0.404, 0.404, 0.596, 0
206.386, 0.404, 0.404, 0.596, 0
206.51, 0.404, 0.404, 0.596, 0
206.636, 0.392, 0.392, 0.608, 0
206.76, 0.374, 0.374, 0.626, 0
206.884, 0.368, 0.368, 0.632, 0
207.009, 0.37, 0.37, 0.63, 0
207.133, 0.37, 0.37, 0.63, 0
207.265, 0.372, 0.372, 0.628, 0
207.384, 0.374, 0.374, 0.626, 0
207.504, 0.374, 0.374, 0.626, 0
207.63, 0.378, 0.378, 0.622, 0
207.757, 0.378, 0.378, 0.622, 0
207.884, 0.378, 0.378, 0.622, 0
208.009, 0.378, 0.378, 0.622, 0
208.134, 0.378, 0.378, 0.622, 0
208.266, 0.38, 0.38, 0.62, 0
208.393, 0.382, 0.382, 0.618, 0
208.52, 0.384, 0.384, 0.616, 0
208.644, 0.384, 0.384, 0.616, 0
208.768, 0.384, 0.384, 0.616, 0
208.901, 0.384, 0.384, 0.616, 0
209.025, 0.382, 0.382, 0.618, 0
209.153, 0.384, 0.384, 0.616, 0
209.281, 0.39, 0.39, 0.61, 0
209.408, 0.394, 0.394, 0.606, 0
209.536, 0.396, 0.396, 0.604, 0
209.662, 0.396, 0.396, 0.604, 0
209.79, 0.398, 0.398, 0.602, 0
209.917, 0.406, 0.406, 0.594, 0
209.984, 0.406, 0.406, 0.594, 0
210.115, 0.408, 0.408, 0.592, 0
210.24, 0.41, 0.41, 0.59, 0
210.365, 0.416, 0.416, 0.584, 0
210.493, 0.412, 0.412, 0.588, 0
210.619, 0.406, 0.406, 0.594, 0
210.745, 0.398, 0.398, 0.602, 0
210.871, 0.396, 0.396, 0.604, 0
210.998, 0.396, 0.396, 0.604, 0
211.123, 0.396, 0.396, 0.604, 0
211.25, 0.398, 0.398, 0.602, 0
211.377, 0.398, 0.398, 0.602, 0
211.503, 0.398, 0.398, 0.602, 0
211.628, 0.404, 0.404, 0.596, 0
211.763, 0.404, 0.404, 0.596, 0
211.888, 0.404, 0.404, 0.596, 0
212.02, 0.404, 0.404, 0.596, 0
212.149, 0.404, 0.404, 0.596, 0
212.278, 0.406, 0.406, 0.594, 0
212.406, 0.412, 0.412, 0.588, 0
212.533, 0.412, 0.412, 0.588, 0
212.659, 0.412, 0.412, 0.588, 0
212.786, 0.412, 0.412, 0.588, 0
212.917, 0.426, 0.426, 0.574, 0
213.043, 0.426, 0.426, 0.574, 0
213.17, 0.424, 0.424, 0.576, 0
213.296, 0.418, 0.418, 0.582, 0
213.423, 0.42, 0.42, 0.58, 0
213.549, 0.42, 0.42, 0.58, 0
213.676, 0.416, 0.416, 0.584, 0
213.801, 0.416, 0.416, 0.584, 0
213.934, 0.418, 0.418, 0.582, 0
214.066, 0.418, 0.418, 0.582, 0
214.197, 0.422, 0.422, 0.578, 0
214.326, 0.422, 0.422, 0.578, 0
214.456, 0.424, 0.424, 0.576, 0
214.586, 0.428, 0.428, 0.572, 0
214.713, 0.428, 0.428, 0.572, 0
214.839, 0.428, 0.428, 0.572, 0
214.971, 0.432, 0.432, 0.568, 0
215.103, 0.434, 0.434, 0.566, 0
215.232, 0.432, 0.432, 0.568, 0
215.355, 0.418, 0.418, 0.582, 0
215.471, 0.416, 0.416, 0.584, 0
215.586, 0.416, 0.416, 0.584, 0
215.703, 0.416, 0.416, 0.584, 0
215.839, 0.416, 0.416, 0.584, 0
215.953, 0.418, 0.418, 0.582, 0
216.07, 0.422, 0.422, 0.578, 0
216.185, 0.422, 0.422, 0.578, 0
216.299, 0.422, 0.422, 0.578, 0
216.414, 0.422, 0.422, 0.578, 0
216.529, 0.422, 0.422, 0.578, 0
216.643, 0.42, 0.42, 0.58, 0
216.763, 0.422, 0.422, 0.578, 0
216.883, 0.422, 0.422, 0.578, 0
216.996, 0.422, 0.422, 0.578, 0
217.113, 0.41, 0.41, 0.59, 0
217.224, 0.398, 0.398, 0.602, 0
217.34, 0.398, 0.398, 0.602, 0
217.452, 0.402, 0.402, 0.598, 0
217.567, 0.402, 0.402, 0.598, 0
217.68, 0.402, 0.402, 0.598, 0
217.798, 0.402, 0.402, 0.598, 0
217.912, 0.402, 0.402, 0.598, 0
218.028, 0.402, 0.402, 0.598, 0
218.143, 0.402, 0.402, 0.598, 0
218.258, 0.406, 0.406, 0.594, 0
218.374, 0.406, 0.406, 0.594, 0
218.492, 0.406, 0.406, 0.594, 0
218.607, 0.406, 0.406, 0.594, 0
218.72, 0.406, 0.406, 0.594, 0
218.84, 0.406, 0.406, 0.594, 0
218.959, 0.408, 0.408, 0.592, 0
219.072, 0.41, 0.41, 0.59, 0
219.186, 0.392, 0.392, 0.608, 0
219.298, 0.384, 0.384, 0.616, 0
219.411, 0.38, 0.38, 0.62, 0
219.527, 0.38, 0.38, 0.62, 0
219.642, 0.38, 0.38, 0.62, 0
219.778, 0.38, 0.38, 0.62, 0
219.91, 0.38, 0.38, 0.62, 0
220.023, 0.38, 0.38, 0.62, 0
220.152, 0.38, 0.38, 0.62, 0
220.28, 0.38, 0.38, 0.62, 0
220.408, 0.38, 0.38, 0.62, 0
220.532, 0.38, 0.38, 0.62, 0
220.658, 0.38, 0.38, 0.62, 0
220.749, 0.38, 0.38, 0.62, 0
220.878, 0.384, 0.384, 0.616, 0
221.006, 0.388, 0.388, 0.612, 0
221.131, 0.384, 0.384, 0.616, 0
221.256, 0.382, 0.382, 0.618, 0
221.381, 0.38, 0.38, 0.62, 0
221.505, 0.38, 0.38, 0.62, 0
221.63, 0.378, 0.378, 0.622, 0
221.754, 0.374, 0.374, 0.626, 0
221.879, 0.372, 0.372, 0.628, 0
222.004, 0.37, 0.37, 0.63, 0
222.129, 0.37, 0.37, 0.63, 0
222.254, 0.374, 0.374, 0.626, 0
222.382, 0.376, 0.376, 0.624, 0
222.509, 0.376, 0.376, 0.624, 0
222.635, 0.382, 0.382, 0.618, 0
222.761, 0.386, 0.386, 0.614, 0
222.888, 0.386, 0.386, 0.614, 0
223.017, 0.388, 0.388, 0.612, 0
223.147, 0.39, 0.39, 0.61, 0
223.28, 0.392, 0.392, 0.608, 0
223.408, 0.396, 0.396, 0.604, 0
223.536, 0.396, 0.396, 0.604, 0
223.663, 0.394, 0.394, 0.606, 0
223.79, 0.402, 0.402, 0.598, 0
223.922, 0.406, 0.406, 0.594, 0
224.05, 0.408, 0.408, 0.592, 0
224.174, 0.41, 0.41, 0.59, 0
224.288, 0.412, 0.412, 0.588, 0
224.41, 0.414, 0.414, 0.586, 0
224.527, 0.408, 0.408, 0.592, 0
224.656, 0.404, 0.404, 0.596, 0
224.786, 0.402, 0.402, 0.598, 0
224.914, 0.398, 0.398, 0.602, 0
225.043, 0.4, 0.4, 0.6, 0
225.173, 0.402, 0.402, 0.598, 0
225.303, 0.404, 0.404, 0.596, 0
225.433, 0.408, 0.408, 0.592, 0
225.564, 0.406, 0.406, 0.594, 0
225.684, 0.408, 0.408, 0.592, 0
225.8, 0.414, 0.414, 0.586, 0
225.916, 0.418, 0.418, 0.582, 0
226.031, 0.418, 0.418, 0.582, 0
226.146, 0.418, 0.418, 0.582, 0
226.262, 0.42, 0.42, 0.58, 0
226.388, 0.42, 0.42, 0.58, 0
226.509, 0.42, 0.42, 0.58, 0
226.63, 0.42, 0.42, 0.58, 0
226.759, 0.42, 0.42, 0.58, 0
226.884, 0.418, 0.418, 0.582, 0
227.011, 0.416, 0.416, 0.584, 0
227.147, 0.416, 0.416, 0.584, 0
227.281, 0.416, 0.416, 0.584, 0
227.407, 0.414, 0.414, 0.586, 0
227.54, 0.408, 0.408, 0.592, 0
227.666, 0.39, 0.39, 0.61, 0
227.793, 0.384, 0.384, 0.616, 0
227.919, 0.384, 0.384, 0.616, 0
228.045, 0.386, 0.386, 0.614, 0
228.176, 0.386, 0.386, 0.614, 0
228.307, 0.39, 0.39, 0.61, 0
228.392, 0.392, 0.392, 0.608, 0
228.516, 0.392, 0.392, 0.608, 0
228.634, 0.392, 0.392, 0.608, 0
228.752, 0.392, 0.392, 0.608, 0
228.87, 0.392, 0.392, 0.608, 0
228.992, 0.392, 0.392, 0.608, 0
229.118, 0.392, 0.392, 0.608, 0
229.245, 0.392, 0.392, 0.608, 0
